Pedigree,Range,Row,Rep,Grain Yield (BuA),Grain Yield (t/ha),PlantingDate,Management,Label,Data,Flight,Management,Pedigree,DTA,DTS,PHT,FHT,EHT
NILASQ4G31I09S2/LH123HT,4,237,3,94.31464518,5.917384388,4/6/2017,LP,48_LP,1.189495,48,LP,NILASQ4G31I09S2/LH123HT,59,59,106,90,37
NILASQ4G31I11S3/LH123HT,4,229,3,94.98755829,5.959603552,4/6/2017,LP,48_LP,1.076454,48,LP,NILASQ4G31I11S3/LH123HT,60,59,104,86,38
NILASQ4G31I12S2/LH123HT,4,223,3,111.4416223,6.991946104,4/6/2017,LP,48_LP,1.20554,48,LP,NILASQ4G31I12S2/LH123HT,58,59,105,88,39
NILASQ4G41I01S2/LH123HT,5,249,3,79.53436678,4.990056628,4/6/2017,LP,48_LP,1.112,48,LP,NILASQ4G41I01S2/LH123HT,58,59,98,85,30
NILASQ4G41I02S3/LH123HT,5,223,3,91.38073843,5.733308479,4/6/2017,LP,48_LP,1.098,48,LP,NILASQ4G41I02S3/LH123HT,60,59,103,86,38
NILASQ4G41I03S2/LH123HT,5,239,3,75.40032276,4.730683044,4/6/2017,LP,48_LP,1.246,48,LP,NILASQ4G41I03S2/LH123HT,58,57,103,89,41
NILASQ4G41I04S3/LH123HT,5,245,3,70.74221786,4.438429416,4/6/2017,LP,48_LP,0.908,48,LP,NILASQ4G41I04S3/LH123HT,59,60,103,81,25
NILASQ4G41I05S3/LH123HT,5,227,3,93.12572388,5.842790412,4/6/2017,LP,48_LP,1.14603,48,LP,NILASQ4G41I05S3/LH123HT,58,59,102,86,36
NILASQ4G41I06S3/LH123HT,5,231,3,86.90865992,5.452726312,4/6/2017,LP,48_LP,1.106,48,LP,NILASQ4G41I06S3/LH123HT,58,59,104,86,36
NILASQ4G41I07S2/LH123HT,5,247,3,0,0,4/6/2017,LP,48_LP,0.92,48,LP,NILASQ4G41I07S2/LH123HT,60,59,97,85,32
NILASQ4G41I08S2/LH123HT,5,237,3,86.16168,5.40586013,4/6/2017,LP,48_LP,1.095048,48,LP,NILASQ4G41I08S2/LH123HT,60,60,104,88,37
NILASQ4G41I09S2/LH123HT,5,225,3,95.91298604,6.017665709,4/6/2017,LP,48_LP,1.11813,48,LP,NILASQ4G41I09S2/LH123HT,60,59,101,86,33
NILASQ4G41I10S2/LH123HT,5,229,3,97.49566604,6.116964455,4/6/2017,LP,48_LP,1.08801,48,LP,NILASQ4G41I10S2/LH123HT,58,59,103,88,35
NILASQ4G41I11S2/LH123HT,5,241,3,92.52086957,5.804841317,4/6/2017,LP,48_LP,1.17474,48,LP,NILASQ4G41I11S2/LH123HT,58,57,106,84,38
NILASQ4G41I12S3/LH123HT,5,243,3,92.46146351,5.801114128,4/6/2017,LP,48_LP,1.095,48,LP,NILASQ4G41I12S3/LH123HT,58,59,103,79,31
NILASQ4G51I01S2/LH123HT,5,213,3,86.69488996,5.439314195,4/6/2017,LP,48_LP,1.15568,48,LP,NILASQ4G51I01S2/LH123HT,59,59,105,87,36
NILASQ4G51I02S3/LH123HT,5,221,3,97.78088033,6.134859052,4/6/2017,LP,48_LP,1.143234,48,LP,NILASQ4G51I02S3/LH123HT,58,60,109,89,34
NILASQ4G51I03S2/LH123HT,5,201,3,118.8361545,7.455885607,4/6/2017,LP,48_LP,1.23921,48,LP,NILASQ4G51I03S2/LH123HT,58,59,106,89,37
NILASQ4G51I04S3/LH123HT,5,205,3,111.0682509,6.968520449,4/6/2017,LP,48_LP,1.18,48,LP,NILASQ4G51I04S3/LH123HT,58,59,102,86,34
NILASQ4G51I05S3/LH123HT,5,197,3,94.36044986,5.920258214,4/6/2017,LP,48_LP,1.168619,48,LP,NILASQ4G51I05S3/LH123HT,58,58,111,88,39
NILASQ4G51I06S2/LH123HT,5,199,3,106.6511261,6.691386129,4/6/2017,LP,48_LP,1.236062,48,LP,NILASQ4G51I06S2/LH123HT,58,58,106,91,37
NILASQ4G51I07S3/LH123HT,5,203,3,119.5191279,7.498735962,4/6/2017,LP,48_LP,1.220396,48,LP,NILASQ4G51I07S3/LH123HT,58,59,102,86,34
NILASQ4G51I08S3/LH123HT,5,219,3,110.2274243,6.915766248,4/6/2017,LP,48_LP,1.208077,48,LP,NILASQ4G51I08S3/LH123HT,56,57,105,88,34
NILASQ4G51I09S3/LH123HT,6,195,3,92.75353035,5.81943866,4/6/2017,LP,48_LP,1.08106,48,LP,NILASQ4G51I09S3/LH123HT,61,61,94,82,32
NILASQ4G51I10S2/LH123HT,5,207,3,118.4354322,7.430743931,4/6/2017,LP,48_LP,1.219,48,LP,NILASQ4G51I10S2/LH123HT,58,59,104,87,33
NILASQ4G51I11S2/LH123HT,5,217,3,84.56379104,5.305607161,4/6/2017,LP,48_LP,1.2182,48,LP,NILASQ4G51I11S2/LH123HT,58,59,105,87,28
NILASQ4G51I12S2/LH123HT,5,215,3,105.504098,6.619420568,4/6/2017,LP,48_LP,1.155,48,LP,NILASQ4G51I12S2/LH123HT,58,59,105,87,32
NILASQ4G61I01S2/LH123HT,3,197,3,99.66548002,6.253100506,4/6/2017,LP,48_LP,1.094,48,LP,NILASQ4G61I01S2/LH123HT,56,59,103,85,37
NILASQ4G61I02S3/LH123HT,4,195,3,90.87942061,5.701855355,4/6/2017,LP,48_LP,1.069711,48,LP,NILASQ4G61I02S3/LH123HT,61,61,97,87,34
NILASQ4G61I03S3/LH123HT,3,213,3,78.21658047,4.907377547,4/6/2017,LP,48_LP,1.167,48,LP,NILASQ4G61I03S3/LH123HT,58,59,105,87,37
NILASQ4G61I04S3/LH123HT,3,211,3,88.29497174,5.539704743,4/6/2017,LP,48_LP,1.28788,48,LP,NILASQ4G61I04S3/LH123HT,58,59,102,85,37
NILASQ4G61I05S3/LH123HT,3,215,3,78.14557322,4.90292249,4/6/2017,LP,48_LP,1.143597,48,LP,NILASQ4G61I05S3/LH123HT,58,58,102,87,34
NILASQ4G61I06S3/LH123HT,3,217,3,101.7646942,6.384807063,4/6/2017,LP,48_LP,1.162,48,LP,NILASQ4G61I06S3/LH123HT,58,57,102,87,38
NILASQ4G61I07S3/LH123HT,3,207,3,91.16996878,5.720084605,4/6/2017,LP,48_LP,1.14073,48,LP,NILASQ4G61I07S3/LH123HT,60,59,104,83,36
NILASQ4G61I08S2/LH123HT,3,221,3,88.19270204,5.533288252,4/6/2017,LP,48_LP,1.186,48,LP,NILASQ4G61I08S2/LH123HT,58,59,105,84,34
NILASQ4G61I09S2/LH123HT,3,219,3,93.99940561,5.897605978,4/6/2017,LP,48_LP,1.220101,48,LP,NILASQ4G61I09S2/LH123HT,58,57,103,85,33
NILASQ4G61I10S3/LH123HT,3,201,3,92.54461274,5.806330984,4/6/2017,LP,48_LP,1.24899,48,LP,NILASQ4G61I10S3/LH123HT,58,59,106,91,37
NILASQ4G61I11S2/LH123HT,3,209,3,100.8111969,6.324983799,4/6/2017,LP,48_LP,1.193,48,LP,NILASQ4G61I11S2/LH123HT,56,59,104,83,35
NILASQ4G61I12S2/LH123HT,3,203,3,109.7893796,6.888282936,4/6/2017,LP,48_LP,1.221,48,LP,NILASQ4G61I12S2/LH123HT,58,59,105,85,34
NILASQ4G71I01S2/LH123HT,3,239,3,71.225319,4.46873961,4/6/2017,LP,48_LP,1.253908,48,LP,NILASQ4G71I01S2/LH123HT,58,59,102,89,39
NILASQ4G71I02S2/LH123HT,3,225,3,85.27720457,5.350367358,4/6/2017,LP,48_LP,1.126469,48,LP,NILASQ4G71I02S2/LH123HT,58,60,109,86,42
NILASQ4G71I03S2/LH123HT,3,227,3,83.91802886,5.26509147,4/6/2017,LP,48_LP,1.11715,48,LP,NILASQ4G71I03S2/LH123HT,58,59,102,86,38
NILASQ4G71I04S2/LH123HT,3,229,3,83.30449959,5.2265981,4/6/2017,LP,48_LP,1.186076,48,LP,NILASQ4G71I04S2/LH123HT,58,57,101,83,35
NILASQ4G71I05S2/LH123HT,3,237,3,84.78102061,5.319236337,4/6/2017,LP,48_LP,1.174321,48,LP,NILASQ4G71I05S2/LH123HT,58,60,106,87,39
NILASQ4G71I06S2/LH123HT,3,223,3,96.83164274,6.075303044,4/6/2017,LP,48_LP,1.19834,48,LP,NILASQ4G71I06S2/LH123HT,58,59,103,85,34
NILASQ4G71I07S2/LH123HT,3,231,3,74.40390257,4.668166759,4/6/2017,LP,48_LP,1.112,48,LP,NILASQ4G71I07S2/LH123HT,58,59,101,87,33
NILASQ4G71I08S3/LH123HT,3,233,3,74.93268986,4.701343341,4/6/2017,LP,48_LP,1.087185,48,LP,NILASQ4G71I08S3/LH123HT,58,59,104,88,36
NILASQ4G71I09S2/LH123HT,3,241,3,81.06674535,5.086199417,4/6/2017,LP,48_LP,1.182,48,LP,NILASQ4G71I09S2/LH123HT,58,59,104,89,35
NILASQ4G71I10S2/LH123HT,3,235,3,73.57080276,4.615897338,4/6/2017,LP,48_LP,1.17101,48,LP,NILASQ4G71I10S2/LH123HT,58,59,106,87,41
NILASQ4G71I11S3/LH123HT,3,245,3,81.83919453,5.134663563,4/6/2017,LP,48_LP,1.128,48,LP,NILASQ4G71I11S3/LH123HT,58,60,110,90,39
NILASQ4G71I12S3/LH123HT,3,249,3,91.41377143,5.735380999,4/6/2017,LP,48_LP,1.117459,48,LP,NILASQ4G71I12S3/LH123HT,58,57,102,86,37
PB80/PHZ51,7,249,3,75.10395918,4.712088931,4/6/2017,LP,48_LP,1.080168,48,LP,PB80/PHZ51,57,56,95,84,37
PHB47/PHZ51,8,201,3,92.4029168,5.797440856,4/6/2017,LP,48_LP,1.189,48,LP,PHB47/PHZ51,56,55,95,80,36
PHG29/PHG47,8,215,3,94.54884686,5.932078409,4/6/2017,LP,48_LP,1.002004,48,LP,PHG29/PHG47,54,54,84,67,30
PHG39/PHN82,8,239,3,111.4799373,6.994350022,4/6/2017,LP,48_LP,1.103,48,LP,PHG39/PHN82,60,59,97,80,33
PHG39/TX205,8,245,3,122.8363034,7.706858491,4/6/2017,LP,48_LP,1.10417,48,LP,PHG39/TX205,61,60,95,82,38
PHG80/PHZ51,7,221,3,83.39562,5.232315075,4/6/2017,LP,48_LP,1.13397,48,LP,PHG80/PHZ51,56,56,96,81,34
PHHB9/LH123HT,9,233,3,111.8170384,7.015500041,4/6/2017,LP,48_LP,1.088,48,LP,PHHB9/LH123HT,60,59,101,82,27
PHHB9/LH185,9,211,3,97.38958855,6.110309059,4/6/2017,LP,48_LP,1.15461,48,LP,PHHB9/LH185,56,56,91,74,28
PHHB9/LH210,10,229,3,128.2277498,8.045122614,4/6/2017,LP,48_LP,1.190937,48,LP,PHHB9/LH210,57,59,94,81,38
PHHB9/NK787,9,223,3,75.83991576,4.758263498,4/6/2017,LP,48_LP,1.114,48,LP,PHHB9/NK787,60,61,95,75,30
PHHB9/PHJ65,11,209,3,82.56269057,5.180056345,4/6/2017,LP,48_LP,1.022663,48,LP,PHHB9/PHJ65,60,59,101,83,30
PHHB9/PHM49,9,241,3,79.57525984,4.992622294,4/6/2017,LP,48_LP,0.997,48,LP,PHHB9/PHM49,60,59,90,80,31
PHHB9/PHM57,9,245,3,100.9803031,6.335593668,4/6/2017,LP,48_LP,0.89751,48,LP,PHHB9/PHM57,62,63,99,77,29
PHHB9/PHN47,9,243,3,117.1375812,7.349315613,4/6/2017,LP,48_LP,1.009,48,LP,PHHB9/PHN47,62,62,101,82,33
PHHB9/PHN82,11,237,3,90.31164416,5.666232558,4/6/2017,LP,48_LP,0.997,48,LP,PHHB9/PHN82,60,60,93,76,31
PHHB9/PHP60,11,229,3,89.78153082,5.632972777,4/6/2017,LP,48_LP,1.163992,48,LP,PHHB9/PHP60,60,59,92,79,31
PHHB9/PHR03,11,239,3,89.63673086,5.623887899,4/6/2017,LP,48_LP,1.02149,48,LP,PHHB9/PHR03,61,61,102,83,30
PHHB9/PHR55,11,213,3,102.3361821,6.420662723,4/6/2017,LP,48_LP,1.0996,48,LP,PHHB9/PHR55,60,59,98,83,31
PHHB9/PHR63,11,195,3,77.26998759,4.847987472,4/6/2017,LP,48_LP,0.90865,48,LP,PHHB9/PHR63,62,61,92,76,33
PHHB9/PHW30,10,211,3,86.36254494,5.418462574,4/6/2017,LP,48_LP,1.109,48,LP,PHHB9/PHW30,57,59,97,83,32
PHHB9/PHW53,10,233,3,85.17651282,5.344049868,4/6/2017,LP,48_LP,1.045,48,LP,PHHB9/PHW53,57,56,96,77,30
PHHB9/PHZ51,11,205,3,72.48742555,4.547925293,4/6/2017,LP,48_LP,0.97701,48,LP,PHHB9/PHZ51,57,59,97,74,27
PHHB9/Q381,9,247,3,67.42522016,4.230318042,4/6/2017,LP,48_LP,1.106,48,LP,PHHB9/Q381,56,58,92,77,31
PHN11_OH43_0001/PHB47,9,195,3,85.99917453,5.395664393,4/6/2017,LP,48_LP,1.051564,48,LP,PHN11_OH43_0001/PHB47,61,61,92,73,28
PHN11_PHG47_0251/PHB47,8,235,3,81.03493469,5.084203588,4/6/2017,LP,48_LP,1.1204,48,LP,PHN11_PHG47_0251/PHB47,56,56,92,76,31
PHN11_PHW65_0323/LH195,7,245,3,95.10022163,5.96667215,4/6/2017,LP,48_LP,0.91,48,LP,PHN11_PHW65_0323/LH195,60,59,88,74,26
PHP02/PHG47,8,209,3,99.24372588,6.226639277,4/6/2017,LP,48_LP,1.16034,48,LP,PHP02/PHG47,54,53,89,70,31
PHP38/LH123HT,11,197,3,74.62236931,4.681873555,4/6/2017,LP,48_LP,1.0366,48,LP,PHP38/LH123HT,60,59,98,82,36
PHP38/LH185,11,215,3,100.7976918,6.324136478,4/6/2017,LP,48_LP,1.195,48,LP,PHP38/LH185,58,56,92,72,27
PHP38/LH210,9,213,3,125.2879239,7.860675334,4/6/2017,LP,48_LP,1.343055,48,LP,PHP38/LH210,58,56,101,80,36
PHP38/PHJ65,9,239,3,98.36240633,6.171344508,4/6/2017,LP,48_LP,1.128606,48,LP,PHP38/PHJ65,60,61,86,79,28
PHP38/PHM49,9,197,3,66.65410445,4.181937559,4/6/2017,LP,48_LP,0.94992,48,LP,PHP38/PHM49,60,59,86,70,28
PHP38/PHM57,11,241,3,94.94013122,5.956627936,4/6/2017,LP,48_LP,1.04,48,LP,PHP38/PHM57,60,63,92,74,34
PHP38/PHN47,11,217,3,80.10026155,5.025561367,4/6/2017,LP,48_LP,1.067002,48,LP,PHP38/PHN47,61,61,93,80,31
PHP38/PHN82,10,243,3,114.3579198,7.174917195,4/6/2017,LP,48_LP,1.10349,48,LP,PHP38/PHN82,58,59,94,81,31
PHP38/PHP60,10,203,3,80.18048455,5.030594629,4/6/2017,LP,48_LP,1.14233,48,LP,PHP38/PHP60,56,56,90,78,37
PHP38/PHR03,11,225,3,101.0341975,6.33897505,4/6/2017,LP,48_LP,1.15,48,LP,PHP38/PHR03,58,59,94,81,30
PHP38/PHR55,9,225,3,100.7469904,6.320955423,4/6/2017,LP,48_LP,1.11923,48,LP,PHP38/PHR55,60,59,98,79,35
PHP38/PHR63,10,195,3,56.24740561,3.529012055,4/6/2017,LP,48_LP,0.9038,48,LP,PHP38/PHR63,61,60,87,69,30
PHP38/PHW30,11,227,3,83.93960143,5.266444952,4/6/2017,LP,48_LP,1.2045,48,LP,PHP38/PHW30,57,57,95,81,31
PHP38/PHW53,9,205,3,99.11953543,6.218847459,4/6/2017,LP,48_LP,1.14004,48,LP,PHP38/PHW53,57,56,92,72,31
PHP38/Q381,10,239,3,65.95164759,4.137864794,4/6/2017,LP,48_LP,1.02806,48,LP,PHP38/Q381,56,57,81,67,28
PHV63/LH123HT,11,203,3,97.53395143,6.119366514,4/6/2017,LP,48_LP,1.142,48,LP,PHV63/LH123HT,58,59,96,74,33
PHV63/NK787,9,217,3,135.0908575,8.475720068,4/6/2017,LP,48_LP,1.237,48,LP,PHV63/NK787,61,60,109,83,35
PHV63/PGM49,11,223,3,91.85593506,5.763122737,4/6/2017,LP,48_LP,1.13227,48,LP,PHV63/PGM49,58,59,87,75,31
PHV63/PH210,11,231,3,115.5243796,7.248101914,4/6/2017,LP,48_LP,1.258,48,LP,PHV63/PH210,58,58,93,75,32
PHV63/PHJ65,10,221,3,120.5323572,7.562306867,4/6/2017,LP,48_LP,1.1992,48,LP,PHV63/PHJ65,60,60,95,81,37
PHV63/PHM57,9,201,3,97.15696482,6.09571404,4/6/2017,LP,48_LP,1.075,48,LP,PHV63/PHM57,62,61,93,77,33
PHV63/PHN47,12,195,3,104.9355955,6.58375222,4/6/2017,LP,48_LP,1.101808,48,LP,PHV63/PHN47,62,62,98,82,43
PHV63/PHN82,10,207,3,73.35006171,4.60204785,4/6/2017,LP,48_LP,0.86289,48,LP,PHV63/PHN82,60,59,90,73,34
PHV63/PHP60,11,199,3,63.21660557,3.966265834,4/6/2017,LP,48_LP,1.05149,48,LP,PHV63/PHP60,60,59,91,76,33
PHV63/PHR03,9,215,3,80.20458331,5.032106606,4/6/2017,LP,48_LP,1.247,48,LP,PHV63/PHR03,60,59,103,88,37
PHV63/PHR55,10,217,3,95.92771347,6.018589721,4/6/2017,LP,48_LP,1.134,48,LP,PHV63/PHR55,60,59,95,78,35
PHV63/PHR63,11,221,3,81.79654574,5.131987739,4/6/2017,LP,48_LP,1.15099,48,LP,PHV63/PHR63,56,55,94,76,34
PHV63/PHW30,10,223,3,95.96036865,6.020638536,4/6/2017,LP,48_LP,1.28201,48,LP,PHV63/PHW30,58,56,93,79,39
PHV63/PHW53,11,235,3,104.4142979,6.551045545,4/6/2017,LP,48_LP,1.05,48,LP,PHV63/PHW53,58,59,87,72,29
PHV63/PHZ51,10,247,3,82.09867286,5.150943463,4/6/2017,LP,48_LP,1.128,48,LP,PHV63/PHZ51,56,57,93,80,35
PHV63/Q381,10,219,3,80.90378057,5.075974862,4/6/2017,LP,48_LP,1.169958,48,LP,PHV63/Q381,56,56,84,68,31
PHW52/LH185,10,241,3,82.59496053,5.182080991,4/6/2017,LP,48_LP,1.09,48,LP,PHW52/LH185,57,56,90,73,28
PHW52/LH210,9,249,3,112.3175635,7.046903432,4/6/2017,LP,48_LP,1.328643,48,LP,PHW52/LH210,56,57,93,76,33
PHW52/NK787,10,231,3,112.6755556,7.069364172,4/6/2017,LP,48_LP,1.156,48,LP,PHW52/NK787,60,59,102,81,26
PHW52/PHJ65,11,207,3,68.03005225,4.268265743,4/6/2017,LP,48_LP,,48,LP,PHW52/PHJ65,62,62,101,76,27
PHW52/PHM49,8,217,3,72.86547153,4.571644232,4/6/2017,LP,48_LP,1.023,48,LP,PHW52/PHM49,60,59,88,72,33
PHW52/PHM57,9,235,3,76.70427061,4.812493887,4/6/2017,LP,48_LP,0.92387,48,LP,PHW52/PHM57,63,63,92,77,26
PHW52/PHN47,9,219,3,88.23580274,5.535992428,4/6/2017,LP,48_LP,1.095094,48,LP,PHW52/PHN47,61,62,95,76,27
PHW52/PHN82,7,247,3,74.54890255,4.677264186,4/6/2017,LP,48_LP,0.89087,48,LP,PHW52/PHN82,60,61,86,75,27
PHW52/PHN82,10,237,3,85.49427857,5.363986773,4/6/2017,LP,48_LP,0.851687,48,LP,PHW52/PHN82,59,60,89,73,28
PHW52/PHP60,9,209,3,91.40423712,5.734782808,4/6/2017,LP,48_LP,1.07201,48,LP,PHW52/PHP60,60,59,91,78,29
PHW52/PHR03,10,249,3,81.01176196,5.08274971,4/6/2017,LP,48_LP,1.145384,48,LP,PHW52/PHR03,59,59,97,82,33
PHW52/PHR55,10,215,3,96.95787043,6.083222682,4/6/2017,LP,48_LP,0.97998,48,LP,PHW52/PHR55,60,60,93,79,32
PHW52/PHR63,9,203,3,88.17812278,5.532373536,4/6/2017,LP,48_LP,1.098,48,LP,PHW52/PHR63,56,56,91,72,28
PHW52/PHW30,9,237,3,93.24655843,5.850371679,4/6/2017,LP,48_LP,1.037,48,LP,PHW52/PHW30,58,59,92,80,26
PHW52/PHW53,10,213,3,92.38913761,5.796576337,4/6/2017,LP,48_LP,1.084,48,LP,PHW52/PHW53,57,59,88,76,27
PHW52/PHZ51,9,229,3,98.70767118,6.193006731,4/6/2017,LP,48_LP,1.16,48,LP,PHW52/PHZ51,56,57,94,81,33
PHW52/Q381,9,231,3,70.39684929,4.416760686,4/6/2017,LP,48_LP,1.0237,48,LP,PHW52/Q381,56,57,86,73,22
REV28HR20 (2016),7,223,3,166.6557299,10.45612813,4/6/2017,LP,48_LP,1.04601,48,LP,REV28HR20 (2016),62,61,105,91,33
TX204/PHB47,6,211,3,95.2154482,5.973901568,4/6/2017,LP,48_LP,1.215,48,LP,TX204/PHB47,56,56,95,79,28
TX303/TX777,6,203,3,118.9561371,7.463413422,4/6/2017,LP,48_LP,1.134,48,LP,TX303/TX777,63,63,109,95,44
TX714/PHZ51,7,233,3,96.64417176,6.063540949,4/6/2017,LP,48_LP,1.145,48,LP,TX714/PHZ51,58,58,99,86,34
TX714/TX775,6,209,3,119.2824519,7.483886701,4/6/2017,LP,48_LP,1.21656,48,LP,TX714/TX775,61,60,92,81,39
TX714/TX777,6,205,3,95.81661325,6.011619195,4/6/2017,LP,48_LP,1.09316,48,LP,TX714/TX777,63,62,105,87,44
TX714/TX779,6,221,3,119.7792211,7.51505444,4/6/2017,LP,48_LP,1.157634,48,LP,TX714/TX779,60,60,97,83,
TX740/LH195,7,195,3,130.9346186,8.214953959,4/6/2017,LP,48_LP,0.902,48,LP,TX740/LH195,63,63,97,81,36
TX770/LH195,6,197,3,68.93623359,4.325120363,4/6/2017,LP,48_LP,0.851736,48,LP,TX770/LH195,63,63,95,83,33
TX772W/LH195,8,195,3,99.69017143,6.254649667,4/6/2017,LP,48_LP,0.727688,48,LP,TX772W/LH195,61,61,83,67,31
VA35/LH195,8,207,3,92.73799543,5.818463986,4/6/2017,LP,48_LP,0.9803,48,LP,VA35/LH195,61,60,95,80,35
W10001_0022/PHB47,7,235,3,68.8784351,4.321494035,4/6/2017,LP,48_LP,1.013861,48,LP,W10001_0022/PHB47,55,56,86,75,28
W10004_0216/PHZ51,7,215,3,94.90390531,5.95435509,4/6/2017,LP,48_LP,1.20906,48,LP,W10004_0216/PHZ51,58,59,101,85,33
W10005_0107/PHB47,7,201,3,99.354189,6.233569831,4/6/2017,LP,48_LP,1.257698,48,LP,W10005_0107/PHB47,56,56,93,73,31
W37A/PHB47,8,249,3,86.11758661,5.403093672,4/6/2017,LP,48_LP,1.297901,48,LP,W37A/PHB47,53,53,90,77,33
WF9/H95,8,225,3,78.60493861,4.931743481,4/6/2017,LP,48_LP,1.032,48,LP,WF9/H95,56,57,92,74,25
2369/3IIH6,16,219,4,116.5790057,7.314270091,4/6/2017,LP,48_LP,1.031,48,LP,2369/3IIH6,56,57,99,85,32
2369/LH123HT,15,215,4,110.9908652,6.963665204,4/6/2017,LP,48_LP,1.281,48,LP,2369/LH123HT,58,59,105,90,37
2369/LH123HT,17,209,4,102.8901276,6.455417749,4/6/2017,LP,48_LP,1.286,48,LP,2369/LH123HT,60,59,106,89,39
2369/LH123HT,17,231,4,109.9087251,6.895770779,4/6/2017,LP,48_LP,1.174,48,LP,2369/LH123HT,58,59,106,89,38
2369/LH123HT,17,237,4,88.65315643,5.562177568,4/6/2017,LP,48_LP,1.199,48,LP,2369/LH123HT,60,59,97,82,34
2369/LH123HT,17,239,4,101.2872677,6.354852902,4/6/2017,LP,48_LP,1.223,48,LP,2369/LH123HT,58,59,99,86,35
2369/LH123HT,18,237,4,83.10134553,5.213852035,4/6/2017,LP,48_LP,1.140374,48,LP,2369/LH123HT,58,59,106,86,33
2369/LH123HT,18,223,4,97.3897219,6.110317425,4/6/2017,LP,48_LP,1.26099,48,LP,2369/LH123HT,60,60,103,87,39
2369/LH123HT,19,195,4,85.00671771,5.333396773,4/6/2017,LP,48_LP,1.08281,48,LP,2369/LH123HT,61,61,104,83,35
2369/LH123HT,20,195,4,2.952006083,0.185211477,4/6/2017,LP,48_LP,1.154507,48,LP,2369/LH123HT,61,61,104,83,32
2369/LH123HT,19,211,4,99.35917469,6.233882638,4/6/2017,LP,48_LP,1.352,48,LP,2369/LH123HT,60,59,104,89,36
2369/LH123HT,19,219,4,102.8772818,6.454611794,4/6/2017,LP,48_LP,1.31699,48,LP,2369/LH123HT,58,59,103,86,36
2369/LH123HT,19,243,4,100.90311,6.330750507,4/6/2017,LP,48_LP,1.267,48,LP,2369/LH123HT,58,59,101,85,32
2369/LH123HT,20,247,4,94.50184206,5.929129286,4/6/2017,LP,48_LP,1.283,48,LP,2369/LH123HT,58,59,102,89,42
2369/LH123HT,20,231,4,90.10000776,5.652954302,4/6/2017,LP,48_LP,1.031556,48,LP,2369/LH123HT,60,59,103,87,34
2369/LH123HT,20,217,4,111.05985,6.967993372,4/6/2017,LP,48_LP,1.38,48,LP,2369/LH123HT,58,59,109,92,37
2369/PHN82,15,225,4,88.11239755,5.528249877,4/6/2017,LP,48_LP,1.058889,48,LP,2369/PHN82,58,59,96,82,33
2369/PHZ51,12,235,4,81.15092431,5.091480879,4/6/2017,LP,48_LP,1.034,48,LP,2369/PHZ51,58,59,103,85,36
B14A/H95,16,213,4,93.48333814,5.865227448,4/6/2017,LP,48_LP,1.02436,48,LP,B14A/H95,58,59,92,74,32
B14A/MO17,15,211,4,110.3871073,6.925784898,4/6/2017,LP,48_LP,1.263,48,LP,B14A/MO17,57,59,92,80,32
B14A/OH43,17,197,4,115.841086,7.267972353,4/6/2017,LP,48_LP,1.23867,48,LP,B14A/OH43,56,57,104,76,33
B37/H95,15,241,4,89.77578208,5.632612096,4/6/2017,LP,48_LP,1.138,48,LP,B37/H95,57,59,93,79,31
B37/MO17,16,207,4,107.0570638,6.716855021,4/6/2017,LP,48_LP,1.272,48,LP,B37/MO17,58,59,97,83,37
B37/OH43,16,201,4,90.44238343,5.674435255,4/6/2017,LP,48_LP,1.211,48,LP,B37/OH43,56,56,85,77,36
B73/MO17,17,199,4,127.8911155,8.024001877,4/6/2017,LP,48_LP,1.316081,48,LP,B73/MO17,58,59,92,81,38
B73/PHM49,16,235,4,106.8155725,6.701703643,4/6/2017,LP,48_LP,1.15914,48,LP,B73/PHM49,58,59,99,82,36
B73/PHN82,15,239,4,111.19779,6.97664785,4/6/2017,LP,48_LP,1.147,48,LP,B73/PHN82,58,59,95,79,34
B73/PHZ51,16,247,4,69.56647567,4.36466231,4/6/2017,LP,48_LP,1.152755,48,LP,B73/PHZ51,56,56,92,80,29
B73/TX6252,11,247,4,66.03974547,4.143392133,4/6/2017,LP,48_LP,1.035185,48,LP,B73/TX6252,56,56,92,71,31
B73/TX775,11,243,4,104.7856987,6.574347564,4/6/2017,LP,48_LP,1.088,48,LP,B73/TX775,58,60,94,73,30
B73/TX777,12,233,4,76.71210845,4.81298564,4/6/2017,LP,48_LP,1.037996,48,LP,B73/TX777,61,61,102,87,34
B73/TX779,11,249,4,86.32816365,5.416305462,4/6/2017,LP,48_LP,1.137388,48,LP,B73/TX779,60,60,95,79,45
B97/PHB47,15,237,4,69.65209922,4.370034407,4/6/2017,LP,48_LP,1.22248,48,LP,B97/PHB47,56,56,93,76,29
CG44/CGR01,16,233,4,86.5291249,5.428913949,4/6/2017,LP,48_LP,1.316,48,LP,CG44/CGR01,51,52,81,59,22
CG60/LH162,17,203,4,77.22306429,4.845043462,4/6/2017,LP,48_LP,1.231,48,LP,CG60/LH162,51,51,92,58,23
CGR03/CG108,16,249,4,85.34389286,5.35455144,4/6/2017,LP,48_LP,1.327489,48,LP,CGR03/CG108,53,53,84,71,34
DKB 64-69 (2016),16,227,4,154.7844224,9.711311775,4/6/2017,LP,48_LP,1.15934,48,LP,DKB 64-69 (2016),60,56,90,76,29
DKB 64-69 (2016),20,209,4,150.3788099,9.434899746,4/6/2017,LP,48_LP,1.211,48,LP,DKB 64-69 (2016),57,56,87,78,32
